X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50
7.2757945,-0.27108094,-3.470729,-0.0757882,1.9206561,1.2554969,-1.4485795,-0.46011832,1.7140497,-1.1908996,0.658926,1.068156,0.89344984,-0.42474887,0.41507512,0.25533074,-0.8417079,-0.24092267,-1.7983984,0.3230815,1.7446036,-0.45688707,-1.2398002,-0.008796822,0.5974637,0.69728565,-0.039591167,1.999649,-0.11119848,1.4192033,0.03289462,-0.15678327,1.0007856,0.6183923,1.14383,0.29023108,-1.658648,-0.9107867,-1.0541763,0.74901044,-0.5834921,0.27784464,0.14881699,0.15737551,0.34674075,-0.22616608,0.14183418,-2.4084258,0.9945735,0.2332442
-4.65876,-2.82241,-0.26631737,-2.0674965,-0.34886238,0.8451278,-0.19293869,-0.6650656,0.1352031,1.2976648,-0.27899897,-0.5136057,-1.0382545,2.5173144,1.1467597,-0.13263993,1.1044993,-0.026474392,-0.70058054,-1.8435391,-2.0871007,-0.6781948,0.37218353,0.05182497,0.75018126,-1.2663856,0.7576054,0.9923597,0.77855915,0.8103587,-0.6071588,-1.7487618,0.7829571,1.129234,-0.8414,-0.46480918,-0.10272378,-0.9050822,-0.898766,-1.4524882,-0.5595922,-0.1036325,1.1024926,1.4555576,-0.049965095,0.44202432,-1.6661172,0.98165345,0.501719,-0.99918216
-5.7110677,3.9965026,-1.4723488,2.4753242,6.81033,-3.0113063,-0.76231533,-2.9048853,-0.22918437,-0.319791,-0.35429484,-0.48684675,0.41685265,1.3501761,0.50558704,1.9616978,0.53582275,1.8199983,-1.5552008,2.579104,-1.165296,-1.3227575,2.4562104,-1.7311044,2.2652693,1.8022219,0.71380293,-0.9095041,-0.3014761,0.78026044,-0.4527819,0.6369222,1.8027831,-1.1475073,-2.0971727,-0.23741734,-0.6415232,-0.5439837,-1.8567027,1.041371,1.9803128,1.7589893,-0.41713816,-2.3976963,3.2406332,1.3668896,2.111074,-1.6820709,0.17001815,0.30922836
6.5196896,0.022592487,4.2531323,-1.1588666,-0.9280112,0.52949613,-1.2205837,1.5852559,-1.3707508,0.33759236,-1.6683259,-2.1745477,-1.0360206,1.2352823,-1.8125279,0.40274233,0.09711641,-1.2024108,0.9368726,0.08782515,0.6935312,-0.06507614,0.54294556,1.5054308,0.27725264,-0.8890138,-1.1403446,-0.9331611,1.264988,-2.7837687,0.20361182,-0.28934935,0.09664772,-0.7463618,-0.45005077,0.7795382,0.74628204,-0.19629267,-1.8564047,1.2869937,0.90723014,-1.3082548,1.1055673,-0.5448035,-1.0879619,-1.8496363,0.30107182,0.43196732,0.45332658,1.7612015
7.471583,-0.91223663,-2.9856513,-2.2493272,-1.2461548,1.4657573,-2.1278791,-2.3127635,2.1564312,-0.722043,0.33359867,-1.1436936,-0.8758155,0.3705216,0.2519363,0.6215074,-0.45559573,-1.3753066,-0.19600485,-1.8542526,-1.9680977,-1.3570011,1.4720631,0.35969627,-0.37224832,-0.9054046,-0.5944475,-1.6316588,0.97945696,-0.17793517,-1.3556162,0.27083498,-0.3170347,1.9823968,-1.0525775,-0.79404545,-1.5449084,0.16183372,-0.055964235,-1.488454,0.45827755,-1.0311558,0.6388217,2.047502,0.089864016,0.30849525,0.4865663,0.12022326,-0.72973806,0.3731166
7.0295515,-0.6077957,-5.052348,-0.62970495,0.18991256,-2.027594,0.6624039,-1.7689172,-1.4624188,1.1316841,0.6802236,0.8388531,-1.599907,-0.47411418,-0.3535322,0.8393342,-0.8620995,1.8383428,-0.1188107,-1.5715721,1.3828938,0.42409587,-0.33079255,1.5668819,0.2984421,0.02027407,-0.0027994204,-1.9546114,0.6518872,0.45930108,3.3826916,1.3958609,-0.67876273,-0.5238342,-0.3316876,-1.8274199,2.1431553,-0.31327134,-0.55010444,-0.5637422,-0.17203104,1.0669907,0.4308911,1.2490879,-0.6549737,1.1916171,-1.8351611,1.1114912,1.1033939,0.5694574
-6.669671,-3.6419713,-1.4162774,-0.38086653,0.15848675,-1.0295901,-0.9874379,2.0234582,-0.5769512,-0.44301626,0.4685437,0.96046877,-0.73422426,1.7186381,1.8182245,0.22769897,0.0005080111,-0.20262209,1.5410175,-0.31833416,0.6328719,0.82929814,0.82144696,-1.6711925,1.1573607,-1.1752055,0.95889336,-0.65038264,-1.5677197,0.18473881,0.18048494,1.9891207,1.4204888,0.35870492,1.7651825,-1.282313,-0.10001297,0.51175183,0.052769892,0.5747978,-0.0726069,-0.6404707,0.24154611,0.16020778,0.63911486,-0.6503414,-0.79814065,-1.1687,-0.53561777,-0.6349553
-1.7491065,-2.908891,-1.9129366,8.0169935,-2.2524161,-0.8531958,-0.90278023,1.4746712,-0.64511335,-0.06031777,-0.76964605,-0.09625654,1.097326,2.0128293,-0.38925508,0.106447466,-0.90245223,1.3996996,-0.364497,-0.06831918,-2.0317452,-0.802129,0.5535748,-0.4387577,0.182803,0.3426959,1.4311585,-0.31667468,-0.92181104,-1.0570928,1.1101177,-2.6112854,1.0980325,-1.012488,0.34572542,0.09301462,-1.1535208,-2.281379,-0.64666563,1.218226,-1.7657218,-0.025608975,0.7238826,-1.1190679,0.62310755,1.2981088,0.5321087,0.41543037,-0.84554386,-0.8789229
7.211443,-0.35244295,-3.9429777,-1.3251133,0.12694404,-0.095750704,-0.05347935,-0.060813464,-1.921582,0.95896184,-0.6029259,-1.1161422,1.3458829,2.1534219,0.23521449,-0.39689553,1.173116,-0.08694726,-0.6671017,0.9407532,-0.23182246,1.9396574,-0.44742402,-1.6645486,0.19644487,0.66125,0.7917957,-0.00936323,0.5428738,-0.7541258,-0.108943604,-1.7710962,-1.1634018,-1.3957076,0.0150050195,3.3402634,-0.089037746,-1.7454835,0.50189567,0.205254,1.3521308,-1.674486,2.4910066,-0.5723456,-1.9114878,-2.1903043,0.3755704,1.1582574,1.369957,-0.68238246
8.443803,-0.6630556,-3.3361888,-1.8767257,-0.079138406,-0.051010326,-1.3363416,0.37111044,-0.7567778,-2.95075,-0.5384105,0.7477699,-0.4574181,0.32995433,-1.1785222,-0.47524616,-2.6714568,0.8635861,-1.4842484,0.84854937,0.44936082,0.28128916,-0.9713853,2.2416966,-1.2692084,-0.5055518,1.204243,2.5454,0.7567855,-0.8090821,-2.6670334,-0.6999084,0.67548484,0.041510794,-0.16170843,1.2398914,0.0051392834,-0.028231822,-0.10369742,-0.11580043,-0.5951641,1.3540024,1.8466501,-1.2807608,0.17295635,1.5159093,-1.0121862,1.4704959,-2.552253,0.077559434
-3.9742093,-0.3521657,-0.6871111,3.5564313,1.496992,-4.578108,-0.42792648,-0.42103535,-0.6439569,2.0636225,1.0520196,-0.6943884,-0.91615075,-0.36347625,-0.023359265,-0.483572,0.28386563,-1.9172674,0.100721285,3.0013816,1.2685263,0.17882162,-2.4622722,-1.190737,-0.011525915,1.1021979,1.005355,0.49614602,0.85339075,0.57404244,-0.017568018,0.4608841,0.17382726,0.020836104,-0.21773751,0.5381596,-1.0932544,1.2665168,-0.22950235,-2.262194,-0.29736948,-0.6410441,0.7136651,-1.6454967,-0.075768724,-0.7072402,0.26504657,0.79860294,-0.32616043,0.42061642
-5.7810373,-2.5584116,1.1475534,-0.17607929,-0.4426595,2.197529,0.4556422,-1.0785086,0.68253946,0.10263018,0.52954334,-0.61252606,-1.1833671,-0.3821123,-0.7491057,1.9739726,1.3597487,1.0480124,0.15927503,1.1430142,1.0322082,-0.9374524,-0.18784623,1.3917335,-1.2988867,-2.817614,-0.49391946,1.5061059,-0.90330255,1.758223,0.014622868,-0.896989,0.11388866,0.38647816,-1.1563832,0.23939827,-1.5832788,0.20159824,-1.9604464,-1.1445435,0.56566435,-2.316179,1.3539491,0.8871066,-0.03947076,0.5620378,1.5752196,-1.2619855,1.4036688,-2.009713
-5.348755,-3.53463,0.6612148,-0.14256783,-2.1018412,-0.14855103,-0.46401438,-0.2997588,-0.36961877,0.280256,-1.5713848,1.1373286,0.5897214,-0.08980143,-1.1322017,-0.6375406,0.51928276,0.5393497,1.5313746,0.09095447,-0.06515052,-1.5436722,-0.010246132,0.9313823,0.7780554,2.257303,1.9395432,0.7449701,-0.20485842,-1.4679567,0.5612952,1.8937699,-0.031559806,-1.0842496,0.8730359,-0.024251534,1.3217117,-0.7885633,-1.2949408,-0.36594585,1.0207087,0.5100964,0.6583556,0.30341533,-0.27439234,-0.33663306,0.98537934,1.8537719,1.5241013,-0.39340675
4.274158,-0.1828148,-4.5652766,-3.1355383,0.73373634,-0.23565498,-2.659748,0.013929959,-0.45674992,1.6063154,-0.22363096,-0.16690366,0.7173068,1.1667714,-0.8095848,-0.7768794,2.4337196,0.7501316,1.3113173,0.964076,0.41899267,2.0647223,-0.48293734,0.6849746,0.63705724,0.26998776,-0.26155132,-1.6146308,-1.0371829,0.041487157,1.3983698,0.4401904,0.6184981,-0.7234203,-0.06975306,-0.1137913,1.2166092,0.78928536,1.5476391,-1.5938401,0.055573795,-0.5388576,-1.5864518,-0.4515764,1.8891829,0.018367842,-1.6332008,1.3734909,0.9394965,0.8263195
-6.546056,10.75961,-1.3370229,-0.15136592,-0.01741707,-2.650932,-0.71533227,-0.6038838,0.9545109,-0.31249663,2.1025965,4.1458597,-0.857628,0.4466339,-2.899661,-1.078226,0.80067366,0.6195252,-0.43196425,0.2650727,-1.7374018,-0.43300053,0.95798266,-0.5273638,-0.541432,0.6949098,0.04335809,0.17373441,-0.65471774,0.54050875,-1.7829554,-0.054771397,0.4469844,-1.2113588,-2.502051,1.2956403,0.25645536,-0.05744238,-0.5150403,1.3675269,2.103731,-1.9091184,0.49484217,-1.2747283,-1.5510974,0.38432795,-1.8939438,-0.8562085,0.87684345,-0.20509632
-6.34807,8.655448,-0.23674574,-1.8250154,-3.2869833,-0.3832779,1.1829423,2.596798,-1.3716213,-0.5687843,1.7326199,0.4606665,0.55661166,-1.4419003,2.430705,1.5456808,1.05816,-0.3833821,0.7284634,-1.3124555,-2.5148723,0.33437714,-0.42967963,-0.08116798,-1.0974804,-1.0712192,-1.7344595,3.021447,2.9945493,0.14365871,0.46003845,-0.4793686,0.21882176,-0.27559912,0.6719439,1.0524253,-1.7967712,-1.3440452,1.9397789,-0.042120975,-0.36423945,-0.29974708,-1.881241,0.0044608363,0.9766419,-0.30251774,0.0950749,-1.7105914,2.2876925,-0.27345017
-4.4108,-3.1790638,1.2799875,-0.05032157,-0.0098698,1.6565166,0.16647623,-0.1828089,1.1064198,-0.9030285,1.3965243,-0.3140357,0.8851094,-1.0353773,0.51216334,0.8194752,-0.37362137,-0.05694064,-0.14728625,-0.3547158,-1.9152229,1.618019,0.9592549,-1.384479,-1.2636667,-1.7236198,-1.4077293,-0.78173196,1.6376595,-2.2284906,-1.2300329,-0.25849542,-1.4378669,-1.6290622,1.6811163,0.411692,-1.1041312,1.4819618,1.5913155,1.5220629,-1.70814,0.07071966,1.7318001,0.3304596,0.9766517,-0.10845588,0.90756357,-1.4407295,-0.66428226,0.6978146
7.9344893,-0.76787066,-1.9845587,-3.1421287,-1.6716431,0.2641736,-2.4685059,0.5869654,1.0709913,-0.78121865,0.94455254,-1.8058031,1.9058956,-0.759741,-0.6785242,-0.7092554,-1.3793159,1.178873,0.50220424,1.9791543,0.2665928,0.6146877,1.7748274,0.22082847,-0.7966678,1.0161941,-0.48305345,2.0411942,-1.3006518,0.8423553,-3.039628,-0.7375651,0.9260457,2.2049477,-0.8046008,0.78547144,-1.4388112,-0.84573644,0.6140824,-0.22268303,-0.43447882,-1.8669677,-1.104011,-0.5056905,1.7507895,0.7812136,0.28320575,-0.49145892,1.6800126,0.586217
8.936286,0.53506565,0.27004984,0.6307188,1.1071496,1.1056669,0.544441,1.1833596,-1.2416471,0.010696752,0.486587,-0.56726885,-1.7703959,-1.5838497,-0.47014543,-0.7597974,0.28669798,0.44236055,-0.38804662,-0.045792826,-0.4434432,-1.1195676,-1.0640923,-0.3488285,0.46992904,-1.279422,-0.2409981,-1.4337085,-0.43517402,0.9157475,0.87233514,-1.0088686,1.2934562,1.7008078,-0.43217897,2.170401,-0.4163934,1.6980569,0.6021002,-0.14707832,0.62900066,0.2858275,0.4745754,-0.9258482,0.2826681,-2.2358792,-0.58100915,0.80124706,-1.9787244,1.0069448
9.020312,0.60119206,1.9955193,0.37620625,0.7506598,0.6748587,-0.23368463,0.5533673,-1.7556008,-0.47163782,-1.7909541,-0.18186013,1.3792759,-0.69447684,1.0302844,-0.47536027,-0.11755055,0.80387145,0.16208433,0.09586319,1.796399,-1.0650516,0.5354039,-0.12407489,1.4324676,0.63715047,-1.8347751,1.6741033,-0.77418655,0.7319807,0.013990787,-1.2780969,0.23760077,-0.8388656,0.19077417,-0.6473938,-0.51686954,-0.3914864,-0.25594947,0.58965915,0.9306262,0.20581646,-1.1595335,0.25305745,0.31463644,1.9791209,-1.1538737,0.5755651,1.2935053,-0.9403011
-6.97742,0.08506252,0.42760956,-0.67339975,2.3640392,-2.8853734,-2.7882879,0.84291935,1.0587485,-0.707243,-1.828793,0.041194648,-0.4528906,2.1444347,-0.37731358,0.76116824,0.7351344,-1.2995234,-0.3187267,-1.6727669,-1.1054727,1.6661482,-0.6945122,0.77064186,-0.24683619,-0.3513094,-0.603597,1.7061143,-0.63133645,1.1283209,-0.49934542,-0.9612356,-1.0782772,-0.67523664,-0.46703148,-1.755309,-0.9706057,-1.29553,0.24106345,0.9073578,-2.5107653,2.3299375,0.3331301,1.5099742,0.80723053,2.4971976,0.052980397,-0.48807353,0.801985,0.16510043
8.5422945,-0.44401437,-2.177157,-0.5046337,0.8965186,2.2036178,0.76894116,-1.6796438,1.9870887,0.4115874,-1.5833193,-0.15328869,-0.9032312,1.3429132,1.8035508,2.1585283,-0.21250026,0.065649934,-1.3136423,1.0954456,-0.5444389,0.32563642,0.18474948,-1.412612,0.16614828,0.47632176,-0.29948926,1.7589747,-0.24255642,-0.14431536,1.9111056,0.23657027,-0.29193887,1.5368162,2.2173955,1.6599935,-0.3974886,-0.83192015,0.6527826,-1.4862671,-1.6223568,-1.1606643,-0.3406402,0.8883058,0.67694986,0.2702169,-0.23625602,1.0196285,0.55227005,0.34055758
-5.58445,-2.390706,0.56776243,-0.911924,1.6194953,0.3339765,-0.18795855,1.2251934,-1.3515587,-0.22109969,1.4409908,-0.7024181,0.69663113,0.14737682,-1.271101,-0.7902199,-1.0504167,0.149669,-0.25043613,0.8216814,-0.49628037,-0.3246233,-0.5274746,0.2652588,0.029450929,-0.70807,1.4681505,-0.43143764,1.1894084,-0.46745005,1.1879154,0.6998606,-0.4396709,-1.076267,-0.78070056,1.3607209,-0.6266924,-1.1031489,0.29932138,0.3506165,1.131562,-1.2636915,0.7214521,-1.0197479,0.4890146,0.2608356,0.3068074,0.57732815,-1.3138474,1.4046892
-5.3626685,-2.891935,0.38889357,-0.87748843,0.7033257,0.254255,-0.89582735,-0.28875834,0.21230273,-0.83232266,1.6666458,0.16244893,0.78656095,1.2305735,-1.3521917,-0.14999746,1.127122,0.80765516,0.3477385,0.0010970953,-0.0691953,0.46699125,0.5512303,-1.3890812,-0.8880856,-0.97388715,0.03579769,0.4125673,-0.31356993,0.014886916,-1.9586406,-0.38845348,1.2520413,0.014866678,0.43264037,-0.5157598,0.029699413,0.19956684,0.79413396,0.6496703,-2.214435,-0.37510535,-0.7604068,0.19891688,0.85758513,-0.7820627,0.42967936,-0.2734291,1.2772123,0.48515028
-4.9450426,11.833148,-0.8926982,0.4537051,-0.02924658,4.2777977,-3.1780946,1.0496606,-1.6051943,0.26900515,-0.53324324,2.052508,0.027234264,-2.324146,1.7707975,0.25400552,0.27831322,-0.45292327,0.6819746,-0.15248522,1.8454392,1.7473178,-0.42787012,1.6002584,0.22788453,-1.5169713,-1.1589066,-0.60554993,0.5417937,-0.46769178,-0.06578135,0.3017001,1.6182384,0.869805,0.1597568,-0.12603456,1.0374606,0.3522013,1.1372864,-0.06459883,-0.21830125,-1.6402942,-1.3459144,-0.8419022,0.9835716,-0.5208192,-0.329746,-0.6871242,-2.0746012,0.9633296
8.061574,0.478768,-2.2607896,-0.5761607,0.58624107,-1.370096,4.522275,-1.5962521,-1.40398,0.77274173,-1.3050491,1.5458695,0.275834,-1.1532685,-1.4925882,0.27407253,0.9762267,-0.85904247,0.3569731,-0.8095828,-0.08787486,1.1979829,-0.12495803,-1.0023503,-1.0405835,0.27555385,-1.4130007,1.427797,-0.4088026,-1.6237181,1.1701674,-1.0585434,1.6641539,-0.30623454,-0.70667076,-1.3570184,0.05223013,0.18752962,0.32438707,0.32507136,-1.3753227,0.8108309,-2.375412,-2.1156263,0.81013995,0.8172932,-0.5206479,1.0087783,-0.46832833,-1.8820671
-6.2605963,-3.1166325,0.3739874,-1.6334605,0.75026214,0.8223322,-1.2697859,2.5120394,-1.688592,-1.3594321,1.1071858,0.18614641,1.4857112,-0.76965904,1.2612659,-2.3519685,0.94088507,1.014379,0.54791,-0.47532332,-0.80215645,0.28555533,-0.96783155,0.94329166,-1.4009182,2.733225,1.1103595,-0.49608466,0.41727814,-0.32832426,-0.67520213,0.58546466,-0.28301448,0.42135498,0.35822967,-0.91562295,-0.031992663,-1.2933906,0.056420956,1.4747139,0.6342403,0.51852286,-1.1488858,1.5285141,2.2471168,1.1498656,-0.6422734,-0.2065791,1.8396363,-0.03878565
-6.641522,-4.1097994,-0.32483336,-1.0819192,0.16593738,0.86003387,0.2563073,0.0029144718,0.1449301,0.08776114,-0.43117106,1.8717563,-2.279146,-0.06795161,0.056474466,-1.6542898,0.57031476,-1.4237218,-1.1053913,-3.240456,0.15930392,-0.23427317,1.1650689,-1.7336237,-0.4998565,-0.55523276,0.6707194,-0.3558643,-0.3795628,-1.4712589,-0.96655834,-1.0893875,0.93136513,0.9083315,0.25521114,-0.5909974,1.5633588,-0.21076854,-0.34402847,0.74078834,0.77606577,-0.8430355,-0.47236776,-0.4101037,0.72354436,-0.9777662,-1.4541068,-0.45236707,-1.7329911,1.0239619
7.2209034,1.4368534,5.9786134,1.9076121,-0.4043723,-1.0748821,-1.8329333,0.830224,-0.43326032,1.3203586,2.2193162,0.17367357,-0.8416741,-2.3115506,0.8880339,-0.8952246,0.082779646,-0.02134723,-1.0698686,-1.3781096,-0.12249155,-0.62449247,-0.19058126,-1.338734,0.21871184,-0.088259615,0.19867285,1.3469315,-0.57246035,-1.3644997,-0.5217121,-0.69853145,1.972546,1.0207106,1.3454121,1.4369617,-0.114400625,-0.020300629,-0.5801811,-1.6286058,1.0296481,0.51102084,1.1241132,0.9205168,-1.1570323,2.0138397,-1.7151281,-0.19825253,1.0192691,0.4731968
7.307056,1.5723279,4.8877068,-0.67344946,0.69535947,0.15294404,-0.658911,-0.53759223,-0.721447,-2.4164903,1.6311694,1.1785784,0.39720255,-0.68833154,-0.2060373,-0.07107179,-0.5457681,-0.6069985,0.65148914,0.8929865,-0.29737335,0.53424793,1.0158519,-0.6436539,1.3557138,-0.29671967,-0.8626772,-1.044871,-0.40318003,-0.9574494,-0.006108639,2.1963513,1.163923,-0.8284382,0.25346455,1.2475294,0.35417134,1.6985738,-0.6047192,-1.0150739,0.30891582,0.15402177,-1.4955928,0.46874467,0.42567542,0.9780293,-0.36495885,-0.27453893,1.0197042,0.22597608
-6.055754,-2.5247185,0.8102497,-1.2268276,-0.99884224,-0.17688082,0.55282766,0.21831761,1.6250646,2.014361,0.61405134,0.5972038,2.1374671,-0.26673588,1.0667777,-0.66534823,-2.832195,-2.3070788,0.9094917,1.3862423,-1.4067194,0.6704862,-2.6767402,2.301764,-1.0150709,1.2172295,-0.4350584,1.101174,1.9654939,0.6368499,-0.27890918,0.6147979,-1.0828528,1.2826607,0.38358155,0.6839802,-0.84547025,-1.4650127,0.118257605,0.9753132,0.0074376166,-3.0359662,3.0033412,1.0158969,-0.5268236,-0.50970834,-0.6251687,1.3565034,-1.0337842,0.6993086
7.8677363,0.9854416,0.64059055,0.83524156,0.20210418,-0.5919272,-1.0827953,1.7677603,-0.09610047,1.7327105,-1.5434808,0.9619023,1.9103737,-0.5365816,-0.6116968,0.75108844,1.3846949,0.40024054,-1.4367777,-1.429505,-1.4019436,-1.568295,-1.6350064,-0.17092723,0.4920287,0.5092054,0.1486988,1.3448278,-1.1636009,-1.8558071,0.41543826,0.21970485,-0.3494905,-0.23222604,1.0774992,-0.63563544,-1.8817363,-0.5286985,-0.18838193,0.08543368,0.32573476,-1.0458952,1.6077316,-1.9357656,1.0292997,-1.1347443,-0.28896233,1.379697,1.3708872,0.7040091
-5.3571486,-2.4159336,2.3030746,-0.79304385,1.3974389,1.4705079,-0.2794534,-1.7210904,1.5454232,-3.1652305,-1.0240093,-2.9821157,1.3822342,-3.1993809,0.85277414,-1.4979124,1.5254593,0.35823894,1.2525744,2.9973693,0.07154809,1.0830529,-1.3577658,1.3794374,-1.0882943,1.4819857,1.3600755,0.94617367,0.9325774,-0.8841864,0.33175462,0.3230217,-1.8067151,0.44781372,0.095087916,0.16591677,-1.2835115,0.5086146,1.1518033,2.2351444,-0.4815077,-2.3141253,-1.7515072,1.1367522,0.938811,-2.0569823,-0.3173892,0.55144244,2.8093705,2.08816
7.68396,0.589968,-1.5796746,0.47248036,0.31124714,-0.7891849,-0.51885194,1.3719318,1.0195758,-0.19551763,-0.9892886,-0.4092403,0.4648511,1.2724983,-0.38806647,0.031694707,0.5956625,1.0914427,0.068921104,-2.5840952,-0.94452816,-0.16131002,0.5512903,0.90772116,-0.1837007,-0.57753044,-1.6442511,-0.5458419,-1.0091782,-0.48856926,-0.29631382,-0.23195945,-1.1798005,0.7772807,-0.4266512,-0.28738376,1.9497379,0.6729908,1.0937686,1.2944081,-0.4776068,-0.6784387,0.028211322,0.223713,-0.8226952,-0.62716377,0.20113853,1.1089329,1.2164764,1.57258
6.9595895,1.7982907,6.2103925,0.16108419,-0.04582235,0.7825236,-1.5278676,-0.1525787,-0.87014586,0.34862182,-1.1154215,0.13741392,-0.7534893,-0.30370206,-0.12713417,0.05100343,2.2850986,0.47896686,-1.4212028,-0.5900072,0.1836483,-0.36083674,-0.38539946,0.09520367,-0.53296435,-0.08493314,-0.03785724,-1.3901196,-0.6217197,-0.01966086,0.5339544,-0.6348537,-1.1340986,0.73010045,-1.1237558,-0.39410037,0.1833306,-0.8050728,0.70453817,1.5826737,-0.0030669775,0.5344442,-0.124839865,0.93345994,1.3130445,-1.017794,-1.6955374,-1.4570687,1.2729146,-0.17699046
-6.061839,0.2908775,-0.29631895,-0.64906377,2.0080066,0.5554996,0.24290939,-0.88039756,-0.8193578,1.2487451,-0.12396847,-0.61786765,-1.0611131,-1.301717,-0.16612856,0.53428334,0.47915784,0.01375908,0.5147108,-1.5990607,0.11211431,1.0221137,-0.013769696,0.26098135,0.8915655,-0.48906863,-0.71951735,-0.21538825,0.7141606,0.68801266,1.301704,0.69372916,-0.29898322,-0.21911047,0.61561215,0.6261142,-0.415949,0.6616322,0.56449586,0.14793167,0.3979849,-0.004052359,-1.8410212,1.3733361,-2.0606616,2.0462668,0.11208628,0.30546883,0.055261314,-1.1355534
-5.136611,-3.746489,1.288894,-0.543624,-0.6963561,0.9174649,1.3789759,-1.298639,1.8522301,-0.33018857,-1.8628471,-0.5728709,2.6286392,1.734817,0.7967636,-0.74321514,1.6872207,1.7502513,0.3440278,-0.07521198,2.2825344,-0.2824548,-0.18283562,0.5459548,-1.3258872,0.32616657,0.16400725,-1.3928337,-2.3509412,-0.9946058,-0.029941943,-0.6155771,-0.067687266,1.4160539,-2.6550093,1.488979,2.0151873,-0.05913505,-0.11025222,0.18611169,1.7386528,-1.6728232,-0.006445805,1.2828349,-1.1180379,0.3534771,0.33279464,-1.4788609,0.011133296,0.37852335
-6.0026517,-3.2922237,1.1391877,-1.065583,-0.2896669,0.3326941,0.9360493,-0.35309076,0.42417946,0.40248737,-0.077146694,1.2731305,-0.5593923,0.80722415,-0.16220786,0.78402805,0.4495433,0.12322788,0.23793593,-0.35339975,-1.937753,-1.0810145,-0.3953284,-1.9114282,-0.011273719,1.985488,-0.6960588,0.59758973,0.4395809,2.6246943,-0.28714338,0.34976542,-0.26301023,0.57934713,-2.0043628,1.3583275,-0.5182026,-0.89685285,-0.083777055,0.12756465,1.4937518,-0.1302363,0.1620557,0.05480667,-0.5276328,0.29463947,-0.5113359,-1.8346052,-0.23248878,-1.2206353
-7.3984895,7.8418317,0.117863394,0.3959885,3.0622969,-1.9057279,-0.35158578,-0.47093,3.409352,0.14848527,-0.6816885,1.2161149,-2.8061886,1.6857556,-0.7211498,-3.1671972,1.3492599,3.1263688,-0.7067903,-1.0144526,1.348061,-0.14180766,-0.23873469,-0.050682694,1.0037297,-2.0392978,0.40884557,-1.238352,-0.96175086,-0.42665377,-0.2533288,-0.6831919,0.7901705,-1.7352322,-0.61327696,0.69114107,-0.5733609,-3.7680733,0.30908346,0.26350683,1.0976299,-2.926322,-1.673663,1.5429959,1.3822715,0.8063073,0.4269432,1.3058072,1.0573264,0.24750836
5.5303693,-0.2878892,-3.688849,-2.9993637,-0.69513845,0.44760546,-2.1449835,-0.4582202,-0.4030701,-0.4870865,0.59797907,-0.922732,1.6405721,-0.8244378,1.2345031,-0.7129118,1.1069925,-1.1863968,0.027709795,-1.0306461,0.65434957,-0.7249057,1.1157578,1.715917,-1.7194394,0.4970808,-0.8306933,-0.9654054,0.59475946,1.0786139,-1.0394353,-0.82585925,0.76974934,1.4408095,-0.4255916,1.8391215,-3.2279136,-0.90323746,0.8008755,0.024737218,-1.5137496,0.52352345,-2.192074,-0.8339625,-0.08692597,-0.06936593,-0.40463817,-0.9393511,-1.0197899,-0.16472927
-5.543648,-3.4954145,0.74833536,-1.267818,-1.3872721,1.0459023,0.5210388,0.9141773,1.2041802,-0.5170097,-0.9654925,0.47903746,-0.9709056,-0.2754968,-0.8087108,2.178852,0.2758168,-0.052441012,1.2804034,-1.0153545,1.673653,1.7897097,0.29417974,-0.69871736,0.5146316,0.44257554,1.101638,-1.1441187,0.41267443,0.6538595,0.11556274,0.65684813,-1.2194769,-1.3002045,1.1552291,0.36545855,0.845889,1.4789228,-0.34293374,2.2312045,1.5498494,0.85962707,-0.8029629,-1.9684188,0.7133217,-0.2856679,-0.5557452,1.5556792,1.0044942,-0.9233724
-3.0503876,-0.41953132,-0.26639742,4.0263553,-1.5321847,4.519083,-1.3432907,-1.5766306,-3.5540466,0.12399784,0.36037093,2.1616933,2.7708886,-0.5946834,-0.9318762,1.1653584,1.4212958,1.0748729,0.6409201,-2.537395,0.5756665,0.048443243,-1.4884571,-1.1628195,-0.12930577,0.26784676,-0.26511025,-0.42678726,-1.6895549,-1.5450728,1.1717609,-1.3165414,-0.075782195,0.7047721,0.40015975,-0.5430973,-2.6149025,1.1830919,-2.059782,1.3830631,0.2798034,-0.104315855,0.39069054,0.48011735,1.0182705,0.84803414,-0.018096764,0.75713223,0.28568017,1.3899617
